Date	Time	Severity	PID	TID	Function	Message
30-06-2025	22:39:52.565	ERROR	 31476	  3908	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:39:52.566	 INFO	 31476	  3908	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:39:52.621	 INFO	 30612	 20280	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:39:52.623	 INFO	 30612	 20280	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:39:52.753	 INFO	 29512	 23228	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:39:52.758	 INFO	 29512	 23228	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:40:00.966	 INFO	 30932	 20324	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:00.971	 INFO	 30932	 18768	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:00.987	ERROR	 30932	 18768	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:40:00.990	 INFO	 30932	 18768	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:01.157	 INFO	 23064	  1660	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:01.160	 INFO	 23064	  8292	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:01.178	ERROR	 23064	  8292	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:40:01.180	 INFO	 23064	  8292	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:01.447	 INFO	 27636	 20560	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:01.451	 INFO	 27636	 27904	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:01.469	ERROR	 27636	 27904	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:40:01.472	 INFO	 27636	 27904	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:01.629	 INFO	 34812	 27404	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:01.631	 INFO	 34812	  1396	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:01.643	ERROR	 34812	  1396	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:40:01.645	 INFO	 34812	  1396	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:01.754	 INFO	  2068	 17304	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:01.760	 INFO	  2068	 34108	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:01.778	ERROR	  2068	 34108	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:40:01.780	 INFO	  2068	 34108	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:01.805	 INFO	 27636	 27904	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:40:01.807	 INFO	 27636	 27904	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:40:01.960	 INFO	 34812	  1396	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:40:01.963	 INFO	 34812	  1396	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:40:05.857	 INFO	 18604	 33796	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:05.862	 INFO	 18604	 24164	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:05.888	ERROR	 18604	 24164	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:40:05.891	 INFO	 18604	 24164	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:06.029	 INFO	 22104	 18888	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:06.033	 INFO	 22104	 10324	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:06.060	ERROR	 22104	 10324	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:40:06.061	 INFO	 22104	 10324	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:40:06.183	 INFO	 31096	 32384	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:40:06.191	 INFO	 31096	 19988	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:40:06.220	ERROR	 31096	 19988	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
