Date	Time	Severity	PID	TID	Function	Message
30-06-2025	22:41:17.851	 INFO	 33852	 17024	LateInitialization	"Intialization..."
30-06-2025	22:41:17.853	 INFO	 33852	 17024	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:41:17.854	 INFO	 33852	 17024	LateInitialization	"IsExplorer = 0"
30-06-2025	22:41:17.857	 INFO	 33852	 17024	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:41:17.859	 INFO	 33852	 17024	LateInitialization	"Intialization finished"
30-06-2025	22:41:19.106	 INFO	 13620	 24476	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:41:19.109	 INFO	 13620	 30740	LateInitialization	"Intialization..."
30-06-2025	22:41:19.111	 INFO	 13620	 30740	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:41:19.115	 INFO	 13620	 30740	LateInitialization	"IsExplorer = 0"
30-06-2025	22:41:19.118	 INFO	 13620	 30740	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:41:19.121	 INFO	 13620	 30740	LateInitialization	"Intialization finished"
30-06-2025	22:41:19.245	 INFO	 18828	 26456	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:41:19.249	 INFO	 18828	 14580	LateInitialization	"Intialization..."
30-06-2025	22:41:19.251	 INFO	 18828	 14580	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:41:19.254	 INFO	 18828	 14580	LateInitialization	"IsExplorer = 0"
30-06-2025	22:41:19.256	 INFO	 18828	 14580	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:41:19.258	 INFO	 18828	 14580	LateInitialization	"Intialization finished"
30-06-2025	22:41:31.836	 INFO	  8036	 19760	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:41:31.848	 INFO	  8036	 12460	LateInitialization	"Intialization..."
30-06-2025	22:41:31.854	 INFO	  8036	 12460	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:41:31.856	 INFO	  8036	 12460	LateInitialization	"IsExplorer = 0"
30-06-2025	22:41:31.861	 INFO	  8036	 12460	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:41:31.865	 INFO	  8036	 12460	LateInitialization	"Intialization finished"
30-06-2025	22:41:33.834	 INFO	 23448	  4872	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:41:33.844	 INFO	 23448	 34420	LateInitialization	"Intialization..."
30-06-2025	22:41:33.851	 INFO	 23448	 34420	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:41:33.855	 INFO	 23448	 34420	LateInitialization	"IsExplorer = 0"
30-06-2025	22:41:33.857	 INFO	 23448	 34420	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:41:33.863	 INFO	 23448	 34420	LateInitialization	"Intialization finished"
30-06-2025	22:41:43.476	 INFO	 17304	 16912	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:41:43.479	 INFO	 17304	  5044	LateInitialization	"Intialization..."
30-06-2025	22:41:43.481	 INFO	 17304	  5044	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:41:43.485	 INFO	 17304	  5044	LateInitialization	"IsExplorer = 0"
30-06-2025	22:41:43.487	 INFO	 17304	  5044	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:41:43.491	 INFO	 17304	  5044	LateInitialization	"Intialization finished"
30-06-2025	22:41:44.733	 INFO	 24204	  8636	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:41:44.738	 INFO	 24204	 20124	LateInitialization	"Intialization..."
30-06-2025	22:41:44.742	 INFO	 24204	 20124	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:41:44.744	 INFO	 24204	 20124	LateInitialization	"IsExplorer = 0"
30-06-2025	22:41:44.749	 INFO	 24204	 20124	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:41:44.752	 INFO	 24204	 20124	LateInitialization	"Intialization finished"
30-06-2025	22:41:47.148	 INFO	 16508	 32168	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:41:47.153	 INFO	 16508	 24416	LateInitialization	"Intialization..."
30-06-2025	22:41:47.156	 INFO	 16508	 24416	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:41:47.159	 INFO	 16508	 24416	LateInitialization	"IsExplorer = 0"
30-06-2025	22:41:47.163	 INFO	 16508	 24416	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:41:47.166	 INFO	 16508	 24416	LateInitialization	"Intialization finished"
30-06-2025	22:41:48.545	 INFO	 22048	 10076	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:41:48.547	 INFO	 22048	 16008	LateInitialization	"Intialization..."
30-06-2025	22:41:48.549	 INFO	 22048	 16008	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:41:48.554	 INFO	 22048	 16008	LateInitialization	"IsExplorer = 0"
30-06-2025	22:41:48.557	 INFO	 22048	 16008	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:41:48.561	 INFO	 22048	 16008	LateInitialization	"Intialization finished"
30-06-2025	22:41:48.668	 INFO	 33844	  5900	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:41:48.670	 INFO	 33844	 11504	LateInitialization	"Intialization..."
30-06-2025	22:41:48.672	 INFO	 33844	 11504	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:41:48.674	 INFO	 33844	 11504	LateInitialization	"IsExplorer = 0"
30-06-2025	22:41:48.676	 INFO	 33844	 11504	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:41:48.679	 INFO	 33844	 11504	LateInitialization	"Intialization finished"
30-06-2025	22:41:58.941	 INFO	 29128	 30404	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:41:58.943	 INFO	 29128	 15904	LateInitialization	"Intialization..."
30-06-2025	22:41:58.945	 INFO	 29128	 15904	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:41:58.948	 INFO	 29128	 15904	LateInitialization	"IsExplorer = 0"
30-06-2025	22:41:58.950	 INFO	 29128	 15904	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:41:58.953	 INFO	 29128	 15904	LateInitialization	"Intialization finished"
30-06-2025	22:42:00.217	 INFO	 27072	 23392	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:42:00.221	 INFO	 27072	 33080	LateInitialization	"Intialization..."
30-06-2025	22:42:00.225	 INFO	 27072	 33080	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:42:00.230	 INFO	 27072	 33080	LateInitialization	"IsExplorer = 0"
30-06-2025	22:42:00.233	 INFO	 27072	 33080	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:42:00.239	 INFO	 27072	 33080	LateInitialization	"Intialization finished"
30-06-2025	22:42:00.425	 INFO	 32400	  9896	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:42:00.428	 INFO	 32400	  6968	LateInitialization	"Intialization..."
30-06-2025	22:42:00.430	 INFO	 32400	  6968	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:42:00.433	 INFO	 32400	  6968	LateInitialization	"IsExplorer = 0"
30-06-2025	22:42:00.435	 INFO	 32400	  6968	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:42:00.438	 INFO	 32400	  6968	LateInitialization	"Intialization finished"
30-06-2025	22:42:10.214	 INFO	 32404	 30820	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:42:10.217	 INFO	 32404	 18212	LateInitialization	"Intialization..."
30-06-2025	22:42:10.219	 INFO	 32404	 18212	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:42:10.221	 INFO	 32404	 18212	LateInitialization	"IsExplorer = 0"
30-06-2025	22:42:10.223	 INFO	 32404	 18212	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:42:10.226	 INFO	 32404	 18212	LateInitialization	"Intialization finished"
30-06-2025	22:42:11.250	 INFO	 29884	  1016	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:42:11.253	 INFO	 29884	 13316	LateInitialization	"Intialization..."
30-06-2025	22:42:11.256	 INFO	 29884	 13316	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:42:11.258	 INFO	 29884	 13316	LateInitialization	"IsExplorer = 0"
30-06-2025	22:42:11.260	 INFO	 29884	 13316	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:42:11.263	 INFO	 29884	 13316	LateInitialization	"Intialization finished"
30-06-2025	22:42:11.371	 INFO	 22920	 26220	DllMain	"DLL_PROCESS_ATTACH 11:26:08 11.4.2516.10"
30-06-2025	22:42:11.373	 INFO	 22920	 16692	LateInitialization	"Intialization..."
30-06-2025	22:42:11.376	 INFO	 22920	 16692	LateInitialization	"Exe = C:\Users\praveen.kumar\AppData\Local\Programs\Git\usr\bin\bash.exe"
30-06-2025	22:42:11.381	 INFO	 22920	 16692	LateInitialization	"IsExplorer = 0"
30-06-2025	22:42:11.383	 INFO	 22920	 16692	Edlp::Path::InitializeExcludedPathPatterns	"Windows drive = C:"
30-06-2025	22:42:11.386	 INFO	 22920	 16692	LateInitialization	"Intialization finished"
